Date,Open,High,Low,Close,Volume
2010-01-04 00:00:00-05:00,87.04810941,87.83825604,86.38190468,87.79177856,118944600
2010-01-05 00:00:00-05:00,87.73756616,88.06292036,87.41995427,88.02418518,111579900
2010-01-06 00:00:00-05:00,87.93896456,88.3030539,87.86924834,88.08615112,116074400
2010-01-07 00:00:00-05:00,87.92348547,88.56645159,87.67559571,88.45800018,131091100
2010-01-08 00:00:00-05:00,88.2256138,88.79111555,88.04744615,88.75238037,126402800
2010-01-11 00:00:00-05:00,89.14744076,89.18617002,88.49672645,88.87631226,106375700
2010-01-12 00:00:00-05:00,88.28757349,88.47348934,87.70658131,88.04743195,163333500
2010-01-13 00:00:00-05:00,88.27207538,89.03898931,87.82277926,88.79109955,161822000
2010-01-14 00:00:00-05:00,88.69037653,89.19390419,88.63615084,89.03122711,115718800
2010-01-15 00:00:00-05:00,88.87630734,88.96151408,87.6910784,88.03192902,212283100
2010-01-19 00:00:00-05:00,88.01638907,89.18611501,87.99314444,89.13188934,139172700
2010-01-20 00:00:00-05:00,88.52767839,88.65936848,87.52062923,88.22556305,216490200
2010-01-21 00:00:00-05:00,88.24882851,88.51995698,86.42063949,86.52909088,344859600
2010-01-22 00:00:00-05:00,86.14174537,86.56006033,84.50722073,84.60018158,345942400
2010-01-25 00:00:00-05:00,85.37486247,85.52979727,84.75514104,85.03401184,186937500
2010-01-26 00:00:00-05:00,84.70088156,85.57624659,84.46848831,84.67764282,211168800
2010-01-27 00:00:00-05:00,84.56919144,85.27413122,83.91848326,85.08046722,271863600
2010-01-28 00:00:00-05:00,85.35939193,85.40586942,83.59317625,84.10444641,316104000
2010-01-29 00:00:00-05:00,84.46851444,85.05725482,83.05864037,83.19033051,310677600
2010-02-01 00:00:00-05:00,83.77906711,84.49174938,83.27553941,84.48400116,187865000
2010-02-02 00:00:00-05:00,84.63893489,85.66922311,84.34456176,85.50654602,216327900
2010-02-03 00:00:00-05:00,85.11919648,85.58399479,84.83257755,85.08046722,172730700
